Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64
0.19055999999999998,0.44101,0.18827,1.4392,18.468,0.24474,0.25118,1.1568,0.9980100000000001,0.51015,0.25118,0.58596,0.33657,0.25118,474.1,0.76988,2.2675,0.25118,0.249,49.651,1.1047,0.25798000000000004,0.18891,0.34388,0.51015,0.63244,2.5523,0.49148000000000003,4.3456,0.138,0.249,154.79,2.358,0.58498,0.25798000000000004,1.2925,38.876,0.52249,0.25574,0.7127100000000001,0.041865,0.25574,112.68,63.028,1.3887,1.1191,49.552,0.16964,0.16816,1.3989,0.42867,0.42408999999999997,1.3318,1.364,4172.2,-0.001993,0.37355,1.002,0.024188,7.3513,5.791,155.1,2.3533,2.6334
0.024609,0.54496,0.24195999999999998,1.7977,-41.368,0.33676,0.03907,0.83501,1.1867,0.45503999999999994,0.078671,0.12880999999999998,0.092235,0.03907,1817.3,0.20085,1.835,0.03907,0.032923,31.563000000000002,1.1668,0.057727,0.020737000000000002,0.10224,0.41853,0.17432,1.4577,0.53213,4.9286,0.45921999999999996,0.032923,115.12,3.1765,1.768,0.22503,1.1867,1.8319999999999999,0.69668,0.18962,0.79705,0.14179,0.048645,93.355,61.792,0.23981,1.4594,38.875,-0.012657999999999999,-0.010667,1.0006,0.30332,0.31481,1.0007,1.5321,1.7977,0.18962,0.054081,0.82588,0.5310199999999999,11.564,5.9069,93.294,3.9124,2.6098
0.22585,0.48302,0.37558,2.2332,47.257,0.0,0.22585,1.0703,2.6289999999999996,0.51698,0.2379,0.74159,0.10897000000000001,0.22585,615.42,0.59309,2.0703,0.22585,0.085908,7.0694,1.1109,0.23343000000000003,0.085908,0.31474,0.48867,0.59309,19.372,1.1742,3.5482,0.16902999999999999,0.089882,46.657,7.8229999999999995,4.9326,0.24649000000000001,2.6289999999999996,4.3508,0.6616,0.09375700000000001,0.19205,0.054755,0.088788,86.306,79.236,4.4355,2.066,7.8007,0.1728,0.065729,1.4081,0.30455,0.12783,1.6162,2.0684,1327.0,0.09375700000000001,0.43687,0.9158,0.27974,51.631,4.6065,42.283,8.6324,8.2192
0.38379,0.165,0.35554,3.3258,65.498,0.0,0.48081,5.0607,2.2794,0.835,0.52572,3.1453,0.25027,0.48081,105.57,3.4574,6.0607,0.48081,0.21093,5.3971,1.0504,0.52572,0.16837,1.0032,0.81309,2.8695,11.706,0.72322,4.021,0.033911000000000004,0.21093,31.801,11.478,10.634,0.5249199999999999,2.2794,39.126,0.84714,0.23028,0.69752,0.008937,0.23063000000000003,64.335,58.938,11.387,3.1053,7.0117,0.43606000000000006,0.1913,3.0813,0.15286,0.087126,1.6985,1.7232,3731.8,0.23028,0.45963000000000004,0.78937,0.014530000000000001,67.62899999999999,6.1929,24.478,14.912,4.6368
0.055116,0.41516000000000003,0.16135,1.4216,8.4104,0.11595,0.06764500000000001,1.1711,1.0509,0.4862,0.06764500000000001,0.17676,0.09260700000000001,0.06764500000000001,1111.4,0.32841,2.4087,0.06764500000000001,0.045945,30.903000000000002,1.3458,0.077646,0.037435,0.13279000000000002,0.4862,0.29823,0.5542100000000001,0.35386999999999996,4.1537,0.25942,0.045945,99.70200000000001,3.6609,0.18703,0.077646,1.4889,12.918,0.51867,0.052738,0.10135,0.093267,0.052738,125.26,94.35700000000001,0.44216000000000005,1.0959,32.475,0.008947,0.006077,1.3104,0.38269000000000003,0.27316,1.0663,1.1375,2298.6,0.048413,0.11335999999999999,0.9515899999999999,0.066772,11.811,3.8683,94.875,3.8472,3.2289999999999996
-0.16174000000000002,0.85575,0.18939,1.2427,-44.146,0.0,-0.16174000000000002,0.16857,2.504,0.14425,-0.14677,-0.20724,-0.06272,-0.16174000000000002,-1988.8,-0.18353,1.1686,-0.16174000000000002,-0.064594,70.194,1.0019,-0.15061,-0.064594,-0.057960000000000005,0.11255,-0.18353,-10.061,6.2835,3.9429,0.34175,-0.058620000000000005,112.82,3.2353,2.9507,-0.021041,2.504,6.4871,0.21953000000000003,-0.008403,0.021661,-0.19549,-0.060146000000000005,138.91,68.715,-0.33588,0.62566,69.609,-0.1553,-0.062020000000000006,1.1334,0.78047,0.30909000000000003,4.7861,7.2835,1660.5,-0.008403,-1.1212,1.0645,0.52181,5.1999,5.3118,113.77,3.2083,83.07799999999999
0.14686,0.35552,0.22036,1.7482,23.136999999999997,0.0,0.14686,1.8128,1.587,0.64448,0.15378,0.49861000000000005,0.092539,0.14686,883.6,0.41308,2.8128,0.14686,0.092539,29.151999999999997,1.1382,0.18136,0.092539,0.32945,0.34507,0.41308,26.203000000000003,0.45427,4.2633,0.19616,0.096845,101.1,4.8008,3.9773,0.17993,1.6005,8.3788,0.69081,0.11338,0.15939,0.065343,0.11427999999999999,107.63,78.475,1.1586,1.3178,32.719,0.0,0.0,1.4483,0.29454,0.27699,1.3286,1.4241,4040.6,0.32995,0.22787,0.8877700000000001,0.071879,12.52,4.6511,67.742,5.3881,3.2715
0.018626,0.47463999999999995,-0.037705,0.91328,-25.476,0.03914,0.024703,0.96567,0.99259,0.45833999999999997,0.024703,0.056817999999999994,0.03606,0.024703,1653.8,0.22071,2.1069,0.024703,0.008503,20.499000000000002,1.075,0.033183,0.006412,0.051959000000000005,0.45833999999999997,0.20790999999999998,0.11338,-0.06253500000000001,3.9045,0.15399000000000002,0.008503,54.22,6.7318,0.069912,0.033183,2.9685,5.8668,0.49821000000000004,0.011422,0.064112,0.1378,0.011422,46.385,25.886,0.11416,0.5379999999999999,20.348,-0.046870999999999996,-0.016134,0.8365600000000001,0.43477,0.14855,0.76018,0.82631,-302.61,-0.007465,0.040638,1.0075,0.086985,17.805,14.1,54.625,6.682,4.8182
0.055392,0.75571,0.078834,1.1077,-64.877,0.0,0.072237,0.32326,2.5995,0.24429,0.081453,0.098672,0.047588,0.072237,2229.8,0.16369,1.3233,0.072237,0.027788999999999998,72.264,1.1701,0.079984,0.021309,0.14685,0.24135,0.1414,8.6794,0.41695,4.2301,0.28234000000000004,0.029858,106.35,3.4321,3.3249,0.086851,2.5995,12.547,0.26791,0.033411,0.040275,0.19163,0.030769,109.72,37.461,0.10762999999999999,0.4047,74.762,0.028518,0.010971,1.0731,0.73209,0.29136999999999996,1.2921,1.4169999999999998,1339.1,0.033411,0.22675,0.97231,0.09666,5.0509,9.7435,102.8,3.5507,13.749
0.084972,0.57417,0.059205999999999995,1.1554,-65.65100000000001,0.19460999999999998,0.083631,0.71638,1.1849,0.41133000000000003,0.083631,0.21958000000000003,0.13845,0.083631,1618.4,0.22553,1.7416,0.083631,0.089416,74.991,1.4377,0.12322000000000001,0.09085,0.20278,0.41133000000000003,0.22787,1.561,0.10574000000000001,5.3137,0.6037399999999999,0.089416,176.11,2.0726,0.21461,0.12322000000000001,0.9359700000000001,1.2825,0.60463,0.13174,0.031823000000000004,0.11164,0.13174,167.01,92.01700000000001,0.44218999999999997,0.65091,88.854,0.077359,0.08271,0.76645,0.38087,0.48249,0.73461,1.0798,12192.0,0.15602,0.20658,0.84398,0.46995,4.8672,3.9667,148.63,2.4557,1.6704
0.079539,0.21696,0.3779,3.049,22.658,0.2029,0.094667,2.6715,0.9698100000000001,0.5796100000000001,0.094667,0.5132899999999999,0.10048,0.094667,479.41,0.76135,4.6091,0.094667,0.057587,56.733999999999995,1.2636,0.10159,0.048385000000000004,0.25376,0.5796100000000001,0.69163,0.59931,0.8634200000000001,4.4051,0.075945,0.057587,39.714,9.1908,0.46821999999999997,0.10159,1.8627,9.4308,0.61215,0.061797000000000005,0.60864,0.041446,0.061797000000000005,99.93299999999999,43.199,0.31129,1.6635,55.021,0.031068000000000002,0.018899000000000003,2.5918,0.18442999999999998,0.1088,1.3243,1.3986,9604.9,-0.031135000000000003,0.13723,1.0311,0.056128,6.4335,8.4493,40.95,8.9133,3.7560000000000002
0.10417,0.63351,0.06901,1.1208,-69.30199999999999,0.12645,0.1309,0.50574,1.0968,0.32039,0.1309,0.2292,0.10017999999999999,0.1309,1665.3,0.21918,1.5785,0.1309,0.094445,80.688,2.3693,0.14864000000000002,0.075157,0.15897,0.32039,0.17698,1.1763,0.19177,4.2215,0.45616999999999996,0.094445,164.97,2.2125,0.23464000000000002,0.14864000000000002,1.4448,5.3503,0.38276,0.10725,0.00979,0.13301,0.10725,167.11,86.417,0.33998,0.58436,88.50200000000001,0.1407,0.10151,1.0105,0.57113,0.45197,0.8903,1.0636,1149.2,0.088297,0.32513000000000003,0.9117,0.1947,4.5236,4.2237,150.4,2.4268,3.8515
0.12403,0.56079,-0.09413300000000001,0.8314600000000001,-76.57600000000001,0.30036999999999997,0.15556,0.7461399999999999,1.1021,0.41843,0.15556,0.27851,0.13279000000000002,0.15556,851.19,0.42881,1.7832,0.15556,0.085897,23.963,1.0666,0.16505,0.068487,0.37492,0.41843,0.37259000000000003,1.0045,-0.17575,4.9045,0.2966,0.085897,124.07,2.9419999999999997,0.29431999999999997,0.16505,1.8393,153.06,0.42068999999999995,0.09114,0.25439,0.073757,0.09114,64.962,41.0,1.0432,0.6186,26.41,0.080138,0.044251,0.8281200000000001,0.55853,0.33991,0.7812399999999999,0.78545,-7554.8,0.09265599999999999,0.29641,0.9073399999999999,0.0053950000000000005,15.232000000000001,8.9025,112.57,3.2424,3.3812
0.023569,0.24393,-0.061505,0.70522,-11.591,0.05818400000000001,0.031814999999999996,2.1095,1.0024,0.51457,0.031814999999999996,0.15248,0.032213,0.031814999999999996,753.13,0.48463999999999996,4.0995,0.031814999999999996,0.008669,4.9465,1.1399,0.041706,0.006422,0.079542,0.51457,0.45083999999999996,0.11391,-0.072117,4.181,0.065037,0.008669,20.8,17.548,0.17097,0.041706,3.7048,2.7602,0.54986,0.011364,0.043657999999999995,0.062599,0.011364,13.728,8.7813,0.47388,0.46684,4.9583,-0.0447,-0.01218,0.6032,0.20864000000000002,0.056987,0.60335,0.64473,-933.0,0.00238,0.045802999999999996,0.9976200000000001,0.068577,73.789,41.566,20.750999999999998,17.59,4.3032
0.026811,0.6097899999999999,-0.047511000000000005,0.88487,-57.919,0.17177,0.039256,0.58219,1.0203,0.35501,0.039256,0.095122,0.11020999999999999,0.039256,1303.2,0.28007,1.6399,0.039256,0.025332,39.958,0.99536,0.065041,0.017301,0.21318,0.35501,0.25966999999999996,0.42823999999999995,-0.07484099999999999,4.6492,0.35817,0.025332,99.177,3.6803,0.10665999999999999,0.065041,1.6159999999999999,0.9920200000000001,0.55211,0.041971,0.14727,0.10199,0.041971,71.696,31.738000000000003,0.15804,0.47379,40.77,-0.06649,-0.042906,0.5988600000000001,0.41268999999999995,0.27171999999999996,0.55923,0.86971,-2118.4,0.019916,0.075522,0.98008,0.55519,9.1346,11.5,97.20200000000001,3.7551,2.4411
0.065347,0.45468000000000003,0.3134,3.6303,43.965,0.0,0.076511,1.1993,1.8827,0.54532,0.09809,0.6421399999999999,0.058325,0.076511,1511.3,0.24151,2.1993,0.076511,0.040638,18.829,0.8775799999999999,0.084672,0.034707999999999996,0.12975,0.32416,0.21696,3.9238,0.5523,5.1738,0.16527,0.050557,24.186,15.092,3.9548,0.08457,1.8827,1.0748,0.85739,0.044918,1.2109,0.12847,0.044973,55.887,37.058,0.67281,2.8152,19.715,0.051372,0.027286,0.9513299999999999,0.11915,0.066262,0.961,1.511,46764.0,0.044918,0.11982999999999999,0.96019,0.57228,19.385,9.8494,23.099,15.800999999999998,3.3179
0.089589,0.54427,0.64102,5.5618,31.894000000000002,0.0,0.11527000000000001,0.83734,1.2562,0.45573,0.15325,0.8202799999999999,0.11707000000000001,0.11527000000000001,1350.8,0.27021,1.8373,0.11527000000000001,0.091757,148.1,0.9534299999999999,0.14985,0.07131699999999999,0.19687000000000002,0.2887,0.22303,3.9453,2.9344,3.9199,0.3563,0.11120999999999999,46.196999999999996,7.9009,2.0399,0.14597000000000002,1.2562,0.8652700000000001,0.76988,0.1162,0.94245,0.099874,0.11929000000000001,188.6,40.5,0.17576,1.9344,167.58,0.11805,0.093973,1.436,0.14052,0.12657000000000002,2.0862,3.5242,5330.2,0.1162,0.19658,0.9115200000000001,0.6893199999999999,2.4645,9.0123,40.829,8.9397,5.7504
0.50049,0.20019,0.32850999999999997,2.8896,45.071999999999996,0.0,0.50049,3.9954,2.6469,0.79981,0.51953,2.8789,0.20661999999999997,0.50049,133.6,2.7319999999999998,4.9954,0.50049,0.18908,6.7404,0.9011899999999999,0.50732,0.18908,2.2965,0.012651,2.7319999999999998,26.646,0.6601199999999999,3.7983,0.015132,0.18933,29.479,12.449000000000002,10.811,0.49438000000000004,2.6469,25.445,0.8176399999999999,0.18678,1.0043,0.012051000000000001,0.19166,45.196000000000005,38.455,10.238999999999999,2.6085,8.2436,0.4609,0.17413,2.5094,0.17385,0.080326,1.6072,1.643,2064.5,0.18678,0.62575,0.82485,0.022282,54.151,9.4916,23.973000000000003,15.225999999999999,5.3189
0.036949,0.32827,0.32406,2.0297,33.232,0.16758,0.04917,1.9348,1.0482,0.6351399999999999,0.04917,0.15623,0.079082,0.04917,1151.5,0.31698000000000004,3.0463,0.04917,0.037369,51.02,0.96495,0.06199400000000001,0.028081000000000002,0.21286999999999998,0.6351399999999999,0.27976,0.49385,0.8971299999999999,4.8629,0.24131999999999998,0.037369,91.508,3.9887,0.18885,0.06199400000000001,1.3335,33.563,0.6487,0.047115,0.1273,0.092338,0.047115,166.08,115.06,0.2009,1.4453,53.478,0.007108,0.0054020000000000006,1.9459,0.31472,0.25071,1.7583,1.7958,23631.0,0.045956,0.058175,0.95404,0.021337000000000002,7.154,3.1722,87.303,4.1809,3.6426
0.088987,0.77568,0.28281999999999996,1.4787,-25.854,0.053698,0.11795,0.27185,1.0522,0.21086999999999997,0.11795,0.19962,0.038508,0.11795,2123.2,0.17190999999999998,1.2892,0.11795,0.034061,54.11600000000001,1.5377,0.16280999999999998,0.025698000000000002,0.089675,0.21086999999999997,0.13457,0.4947,2.2385,4.2902,0.22132,0.034061,65.528,5.5701,0.20989000000000002,0.16280999999999998,3.4634,1.949,0.39571,0.047016,0.023637000000000002,0.1431,0.047016,90.616,36.501,0.17332999999999998,0.60973,56.94,0.14740999999999999,0.042569,1.1263,0.5908399999999999,0.17953,1.6691,3.1321,5516.8,0.049597,0.42200000000000004,0.9504,0.87656,6.7448,9.9998,62.278,5.8608,27.409000000000002
0.089403,0.056011,0.24156999999999998,8.0614,373.28,0.17872000000000002,0.090177,15.979000000000001,1.3709,0.89499,0.090177,2.6359,0.34994000000000003,0.090177,193.89,1.8825,17.854,0.090177,0.29928,29.129,1.8135,0.089848,0.29671,0.15412,0.89499,1.8687,4.0877,0.33357,5.4929,-0.54581,0.29928,56.81,6.4249,1.6041,0.089848,0.35355,11.548,0.91679,0.29819,6.6038,0.017519,0.29819,60.403999999999996,31.275,3.7179,7.3585,39.931,0.07458200000000001,0.24752,4.9238,0.034211,0.15564,1.2358,1.2659,75146.0,0.27053,0.099892,0.72947,0.024358,12.530999999999999,11.671,41.441,8.8076,0.41606000000000004
-0.014482,0.23510999999999999,0.16929,1.7672,-19.5,0.0,-0.016393,3.2534,1.0242,0.76489,0.009226999999999999,-0.074289,0.02245,-0.016393,3732.1,0.097801,4.2534,-0.016393,-0.016005000000000002,76.207,1.0401,0.006605,-0.01414,-0.047922,0.5160399999999999,0.10593,0.25779,0.2775,4.3742,0.22655999999999998,-0.008659,78.945,4.6235,4.3395,0.0039759999999999995,1.0242,98.49700000000001,0.76668,0.003882,0.052699,0.1704,0.006448000000000001,134.82,58.61600000000001,-0.067724,0.79808,76.50399999999999,-0.032782,-0.032007,1.6586,0.22066999999999998,0.21629,1.2538,1.2568,4007.1,0.003882,-0.018934,1.0159,0.002338,4.7896,6.227,78.639,4.6415,1.6789
0.0839,0.29932,0.013561000000000002,1.054,-5.2641,0.25719000000000003,0.0839,1.6128,1.0556,0.48273999999999995,0.0839,0.33418000000000003,0.088449,0.0839,746.59,0.48889,3.3409,0.0839,0.050712,7.5188,1.0873,0.089577,0.050712,0.25719000000000003,0.48273999999999995,0.48889,0.5715600000000001,0.018441,5.0771,0.17807,0.050712,58.47,6.2425,0.29927,0.089577,1.6667,4.7773,0.53099,0.054143,0.024664,0.064736,0.054143,57.013999999999996,49.495,2.4618,0.91827,7.9371,0.027142000000000003,0.016405,0.88408,0.25106,0.16019,0.65645,0.72207,1619.7,0.052711,0.1738,0.94729,0.099966,48.545,7.3744,55.388000000000005,6.5898,2.2498
0.14995,0.36466,0.5859800000000001,2.6624,33.518,0.00072,0.18972,1.7423,1.5669,0.63534,0.19907,0.53822,0.13929,0.18972,609.84,0.5985199999999999,2.7423,0.18972,0.12108,106.06,0.83365,0.19582,0.095699,0.40448,0.6115,0.48946000000000006,20.945999999999998,9.521,3.6225,0.17403,0.12167,94.05,3.908,3.7777,0.19887,1.5766,188.29,0.6379100000000001,0.12692,0.27537,0.054179,0.12497,196.0,89.944,0.32936,1.567,120.63,0.16729000000000002,0.10676,2.5736,0.35249,0.25588,10.323,10.365,2457.0,0.12694,0.23601,0.87372,0.004039,3.4416,4.0581,82.111,4.4452,25.459
0.072648,0.70981,0.053987,1.0987,-50.172,0.0,0.091511,0.40883,1.8112,0.29019,0.10894000000000001,0.16734000000000002,0.07409500000000001,0.091511,1930.6,0.18905999999999998,1.4088,0.091511,0.050526,56.482,1.1526,0.098945,0.040111,0.19513,0.28862,0.16249,5.6757,0.13525,4.5823,0.38005,0.05965499999999999,115.18,3.1691,2.4415,0.078193,1.8112,2.7855,0.40528000000000003,0.043172,0.056251999999999996,0.16705,0.05463,114.88,58.402,0.25921,0.5862,59.03,0.056255999999999994,0.03106,0.8464700000000001,0.54684,0.31555,0.7269899999999999,1.0153,2063.4,0.043172,0.25034,0.95049,0.39657,6.4623,6.2497,110.2,3.3121,4.5374
0.15355,0.46193999999999996,0.32153000000000004,2.3555,-39.584,0.40743,0.15783,1.1634,0.55128,0.5374399999999999,0.19322999999999999,0.66538,0.34188,0.15783,894.63,0.40799,2.1648,0.15783,0.28629,222.82,1.4321,0.16372,0.27853,0.34985,0.537,0.39873000000000003,4.6248,0.72863,5.756,0.6099600000000001,0.28629,255.16,1.4742,0.75698,0.0,0.55128,0.9885799999999999,0.7621899999999999,0.0,0.53035,0.079224,0.29698,286.64,63.817,0.45625,0.9367,351.28,0.13307,0.24139000000000002,1.2095,0.2372,0.67832,1.2179,1.7272,183340.0,0.38452,0.2857,0.69852,0.41818,1.6381,5.7195,157.05,2.3242,1.2493
0.17633,0.35158,0.37168,2.1884,11.117,0.3874,0.2212,1.7565,1.133,0.61754,0.2212,0.70728,0.14182,0.2212,482.86,0.7559100000000001,2.8443,0.2212,0.11804,62.714,1.3724,0.23098000000000002,0.094096,0.48308999999999996,0.61754,0.6282800000000001,1.3965,1.1778,4.5125,0.16322,0.11804,69.015,5.2887,0.65699,0.23098000000000002,1.9039,9.3331,0.65637,0.12326,0.14622000000000002,0.041949,0.12326,124.4,61.69,0.54765,1.1589,71.05199999999999,0.18642,0.099481,1.9467,0.31275,0.18908,1.9569,2.0799,12097.0,0.11735,0.28554,0.88265,0.062887,5.8201,5.9167,60.917,5.9918,5.9382
0.45465,0.17998,0.5657399999999999,5.6638,197.22,0.0,0.45465,3.8062,1.2638,0.68504,0.46183,3.748,0.39416,0.45465,131.88,2.7678,5.5561,0.45465,0.35974,41.489,1.1891,0.45963000000000004,0.35974,0.863,0.45465,2.7678,63.983000000000004,1.8077,3.8697,0.13280999999999998,0.36523,54.891999999999996,6.6494,4.4816,0.45723,1.2638,27.879,0.70453,0.36178,0.13327999999999998,0.011923999999999999,0.36368,193.75,152.26,3.1648,4.4795,65.008,0.41613,0.32926,3.8173,0.1213,0.15039,2.1889,2.2512,4191.4,0.36178,0.66368,0.6472600000000001,0.028451,8.7975,2.3972,35.033,10.419,4.0383
0.049455,0.51717,0.1658,1.5458,-4.0703,0.17212,0.059074,0.7630100000000001,1.0426,0.39461,0.059074,0.19445,0.12145999999999998,0.059074,1344.6,0.27145,1.9336,0.059074,0.051111000000000004,55.885,0.9974700000000001,0.075008,0.042789,0.21211999999999998,0.39461,0.25285,0.6766300000000001,0.3126,4.6661,0.42805,0.051111000000000004,100.03,3.6489,0.14503,0.075008,1.1953,1.3715,0.60798,0.064897,0.075348,0.10877,0.064897,141.07,85.18700000000001,0.27946,0.96326,58.266999999999996,-0.006304,-0.005454,0.90802,0.3038,0.27405,0.7439899999999999,1.1463,7686.2,0.040873,0.12533,0.9591299999999999,0.54072,6.5313,4.2847,95.941,3.8044,2.1791
0.15064,0.58235,0.11765999999999999,1.2321,-39.669000000000004,0.0,0.15064,0.71718,2.3804,0.41765,0.17405,0.29721,0.076561,0.15064,1166.3,0.31295,1.7172,0.15064,0.063286,53.059,1.274,0.17351,0.063286,0.28857,0.15597,0.31295,7.4118,0.31333,4.2202,0.2435,0.07205,82.204,4.4402,3.8645,0.12984,2.3804,3.6885,0.49315,0.054547000000000005,0.037224,0.094638,0.072894,92.867,39.808,0.43535,0.54943,56.12,0.14190999999999998,0.059618,1.0724,0.50685,0.22521999999999998,1.1123,1.3133,1953.4,0.054547000000000005,0.36069,0.93814,0.18077000000000001,6.8791,9.1689,77.72,4.6964,6.3393
0.07230700000000001,0.9359200000000001,0.3075,3.2435,43.243,0.16638,0.074452,0.039861,1.0515,0.037306,0.074452,0.5432,0.10640999999999999,0.074452,1815.6,0.20104,1.0685,0.074452,0.042105000000000004,22.473000000000003,1.3747,0.072146,0.040892000000000005,0.16992000000000002,0.037306,0.19874,0.42901999999999996,0.55362,4.3498,0.48938000000000004,0.042105000000000004,29.749000000000002,12.269,0.077085,0.072146,1.7713,0.42021000000000003,0.8361700000000001,0.040801,0.58996,0.16557,0.040801,75.075,52.602,0.66415,2.4492,23.631,-0.041556,-0.023500999999999998,0.475,0.13706,0.081505,0.067166,1.5054,6880.9,0.048989,1.9382,0.95101,21.414,16.242,6.939,28.291999999999998,12.901,3.1835
0.064765,0.45192,-0.005443,0.98474,-32.089,0.1163,0.080621,1.0802,1.0562,0.48815,0.080621,0.22598000000000001,0.10340999999999999,0.080621,1162.1,0.31406999999999996,2.2128,0.080621,0.058738,26.653000000000002,1.2663,0.090695,0.047186,0.14267,0.48815,0.27899,0.6979,-0.00839,4.3522,0.31687,0.058738,100.2,3.6427,0.20069,0.090695,1.3916,2.6386,0.58331,0.066077,0.060816999999999996,0.097741,0.066077,87.654,61.0,0.64618,0.7038,28.151,0.029381,0.021406,0.7773899999999999,0.35675999999999997,0.27452,0.75251,0.8992100000000001,-122.47,0.0532,0.13268,0.9468,0.19494,13.694,5.9836,94.87100000000001,3.8473,2.1159
-0.005925,0.44956999999999997,0.062915,1.5294,-28.67,0.006058,-0.006077,1.2206,1.0386,0.54877,-0.006077,-0.051129,0.012181,-0.006077,18500.0,0.01973,2.2243,-0.006077,-0.008345,57.3,1.744,0.027250999999999997,-0.008137,0.007421,0.54877,0.020066999999999998,0.38869000000000004,0.076892,4.3211,0.58586,-0.008345,61.873999999999995,5.8991,0.060614999999999995,0.027250999999999997,0.7429,0.20395,0.8795,0.037424,0.22058000000000003,0.35026999999999997,0.037424,77.97,20.669,-0.051834000000000005,0.56753,59.512,0.012304,0.016897,0.40431,0.11885,0.16952,0.67068,1.0749,1317.8,0.037168,-0.010797,0.96283,0.6026600000000001,6.37,17.659000000000002,59.574,6.1268,0.8899299999999999
-0.33041,0.78396,-0.18392,0.76284,-302.56,-0.38795,-0.33046,0.053863999999999995,0.8889600000000001,0.042227,-0.33046,-0.42611000000000004,-0.50766,-0.33046,-969.59,-0.37645,1.2756,-0.33046,-0.56844,211.34,0.77982,-0.29491,-0.5683699999999999,-0.38784,0.042227,-0.37639,-4.5097,-0.45033,5.2978,1.0717,-0.56844,432.85,0.84325,-0.37618,-0.29491,0.5945699999999999,30.177,0.050676,-0.5073,0.20674,-0.09929400000000001,-0.5073,270.78,59.431999999999995,-0.9816,0.32879,187.88,-0.33025,-0.56808,0.75462,0.77551,1.1859,0.10339000000000001,0.12408,-36511.0,-0.12491,-7.8247,1.1249,0.2001,1.7269999999999999,6.1415,486.92,0.74962,1.4234
0.089423,0.35702,0.20586,1.6421,-29.037,0.0,0.11829,1.8009,1.8202,0.64298,0.18407,0.36895,0.094516,0.11829,757.49,0.48185,2.8009,0.11829,0.064989,55.426,1.0139,0.17589000000000002,0.049129,0.28476,0.56014,0.401,2.674,0.43473999999999996,3.8307,0.19615,0.07700599999999999,71.387,5.113,4.5916,0.18085,1.8202,7.0813,0.67829,0.099359,0.17887,0.051825,0.096634,94.075,38.648,0.32353000000000004,0.78,61.541000000000004,0.12215,0.067107,1.4746,0.32061,0.19558,1.3578,1.4324,1394.1,0.099359,0.13908,0.93573,0.054924,6.5853,9.4442,64.294,5.6771,3.8438
0.0036869999999999997,1.0663,-0.5482899999999999,0.37466,-96.682,-0.33149,0.001939,-0.073478,1.0059,-0.078352,0.001939,0.002211,0.044192,0.001939,3453.1,0.1057,0.93779,0.001939,0.0007599999999999999,14.312000000000001,0.84826,0.023173,0.001446,-0.33324000000000004,-0.078352,0.10734,0.091392,-0.8165,4.9417,0.41185,0.0007599999999999999,126.21,2.8919,0.021731,0.023173,2.6024,1.2053,0.11120999999999999,0.009085,0.021422,0.26172,0.009085,44.321000000000005,30.009,0.03687,0.26059,14.395999999999999,-0.087603,-0.034345999999999995,0.30806,0.8767799999999999,0.34579,-0.11667999999999999,0.16560999999999998,-47944.0,0.005877,-0.047061,0.9941200000000001,-2.4193,25.504,12.163,125.47,2.909,3.7983
0.07711900000000001,0.36272,0.48296000000000006,2.8649,1357.4,0.0,0.095209,1.7569,3.4035,0.6372800000000001,0.096247,0.36765,0.027974000000000002,0.095209,1390.6,0.26248,2.7569,0.095209,0.027974000000000002,12.832,1.1665,0.09624400000000001,0.022659000000000002,0.1602,0.33285,0.21261,92.76,1.8714,3.285,0.00238,0.027974000000000002,29.998,12.172,8.6901,0.09108,3.4035,5.9975,0.74103,0.026760000000000003,1.3694,0.12563,0.028276999999999997,41.535,28.703000000000003,0.64452,2.4029,13.855,0.09624400000000001,0.028276999999999997,2.0454,0.25897,0.08215700000000001,2.4694,2.8714,930.96,0.074213,0.12100999999999999,0.92643,0.16280999999999998,28.445,12.716,27.772,13.142999999999999,13.187999999999999
0.05904500000000001,0.33899999999999997,0.18041,2.1556,16.072,0.0,0.073548,1.9498,3.3675,0.6609999999999999,0.076679,0.47111000000000003,0.038060000000000004,0.073548,965.43,0.37806999999999996,2.9498,0.073548,0.021840000000000002,3.8006,1.0901,0.073764,0.017534,0.12424,0.5264,0.33529000000000003,23.557,0.27191,3.7515,0.06628099999999999,0.02277,17.23,21.186,9.7563,0.060338,3.3844,41.542,0.66825,0.017918,0.74251,0.088018,0.021904,23.910999999999998,20.11,1.6839,0.9671200000000001,3.8696,0.019144,0.005685,0.9926799999999999,0.15612,0.047202,0.99626,1.0072,1018.0,0.017945,0.089327,0.97725,0.010979000000000001,96.038,18.15,16.921,21.570999999999998,5.0756
